"z","shelter","eggs","with_eggs","ground","ceiling","heatmat","move","room","tank#","tank_size","temperature","researcher","time","start_time","x","y","Date","ID","SVL","Weight","Sex"
"1","0","0",NA,"0","0","0","0","R002","7","l","23.9","BS","a","14:00","1","1","08/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.03","BS","a","14:15","1","1","08/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","24.74","BS","m","08:00","1","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.62","BS","m","08:15","1","1","09/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.54","BS","m","08:30","1","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.39","BS","m","08:45","1","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.24","BS","m","09:00","2","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.23","BS","m","09:15","1","2","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.21","BS","m","09:30","1","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.06","BS","m","09:45","2","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.05","BS","m","10:00","2","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.05","BS","m","10:15","2","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.04","BS","m","10:30","1","1","09/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","23.94","BS","m","10:45","2","1","09/02/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0",NA,"R002","7","l","24.23","BS","a","11:30","2","1","17/02/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.23","BS","a","11:45","2","2","17/02/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.23","BS","a","12:00","2","1","17/02/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.15","BS","a","12:15","2","2","17/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","0","R002","7","l","24.1","BS","a","12:30","2","1","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.22","BS","a","12:45","2","1","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.09","BS","a","13:00","2","1","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.22","BS","a","13:15","2","1","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.22","BS","a","13:30","1","2","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.22","BS","a","13:45","1","1","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.22","BS","a","14:00","2","1","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.06","BS","a","14:15","2","1","17/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","24.25","BS","m","08:00","1","1","18/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.23","BS","m","08:15","2","1","18/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","0","R002","7","l","24.06","BS","m","08:30","2","1","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.05","BS","m","08:45","2","1","18/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.05","BS","m","09:00","2","1","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","23.9","BS","m","09:15","1","2","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","23.88","BS","m","09:30","2","1","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","23.88","BS","m","09:45","2","2","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.04","BS","m","10:00","2","2","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","23.88","BS","m","10:15","2","1","18/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","23.88","BS","m","10:30","2","2","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","23.88","BS","m","10:45","2","1","18/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","25.1","BS","m","08:00","1","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l","24.93","BS","m","08:15","1","2","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.92","BS","m","08:30","2","2","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.76","BS","m","08:45","1","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.74","BS","m","09:00","2","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.72","BS","m","09:15","2","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","0","R002","7","l","24.57","BS","m","09:30","2","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","0","R002","7","l","24.57","BS","m","09:45","2","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","0","R002","7","l","24.41","BS","m","10:00","2","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l","24.4","BS","m","10:15","2","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.4","BS","m","10:30","2","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.39","BS","m","10:45","1","1","24/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0",NA,"R002","7","l","25.1","BS","a","11:30","2","1","25/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","0","R002","7","l","24.91","BS","a","11:45","2","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.61","BS","a","12:00","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.73","BS","a","12:15","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.61","BS","a","12:30","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.56","BS","a","12:45","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.41","BS","a","13:00","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.4","BS","a","13:15","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.38","BS","a","13:30","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.24","BS","a","13:45","1","1","25/02/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","1","R002","7","l","24.23","BS","a","14:00","1","1","25/02/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.23","BS","a","14:15","1","1","25/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","24.2","BS","a","11:30","1","1","28/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l","24.19","BS","a","11:45","1","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.07","BS","a","12:00","1","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.05","BS","a","12:15","1","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.06","BS","a","12:30","1","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.2","BS","a","12:45","1","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.12","BS","a","13:00","1","1","28/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l","24.21","BS","a","13:15","2","1","28/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.13","BS","a","13:30","2","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.15","BS","a","13:45","1","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.22","BS","a","14:00","1","1","28/02/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l","24.17","BS","a","14:15","1","1","28/02/2022",2,13.066,120,"F"
"1","0","0",NA,"0","1","0",NA,"R002","7","l",NA,"BS","m","08:00","1","1","01/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","08:15","1","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","08:30","1","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","08:45","1","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","09:00","1","1","01/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l",NA,"BS","m","09:15","1","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","09:30","1","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l",NA,"BS","m","09:45","1","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","10:00","2","1","01/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","10:15","2","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l",NA,"BS","m","10:30","2","1","01/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l",NA,"BS","m","10:45","2","1","01/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0",NA,"R002","7","l","24.81","BS","m","08:00","1","1","07/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","1","R002","7","l","24.74","BS","m","08:15","1","1","07/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.74","BS","m","08:30","1","1","07/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","1","R002","7","l","24.6","BS","m","08:45","1","1","07/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.44","BS","m","09:00","1","1","07/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.4","BS","m","09:15","1","1","07/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.32","BS","m","09:30","1","1","07/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.26","BS","m","09:45","1","1","07/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.23","BS","m","10:00","1","1","07/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.23","BS","m","10:15","1","1","07/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.22","BS","m","10:30","1","1","07/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.1","BS","m","10:45","1","1","07/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","24.23","BS","a","11:30","1","1","11/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.23","BS","a","11:45","1","2","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.21","BS","a","12:00","1","1","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.19","BS","a","12:15","1","1","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.18","BS","a","12:30","1","1","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.21","BS","a","12:45","1","2","11/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l","24.14","BS","a","13:00","2","2","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.21","BS","a","13:15","2","2","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.22","BS","a","13:30","2","2","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.23","BS","a","13:45","2","2","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.22","BS","a","14:00","2","2","11/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.29","BS","a","14:15","1","2","11/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0",NA,"R002","7","l","24.57","BS","a","11:30","1","1","14/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.46","BS","a","11:45","1","1","14/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","0","R002","7","l","24.52","BS","a","12:00","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.46","BS","a","12:15","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.49","BS","a","12:30","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","1","0","0","R002","7","l","24.44","BS","a","12:45","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.4","BS","a","13:00","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.4","BS","a","13:15","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.4","BS","a","13:30","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.4","BS","a","13:45","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.4","BS","a","14:00","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.47","BS","a","14:15","1","1","14/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","25.42","BS","m","08:00","1","1","18/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","25.29","BS","m","08:15","1","1","18/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","1","R002","7","l","25.15","BS","m","08:30","1","1","18/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","25.09","BS","m","08:45","1","1","18/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","25.09","BS","m","09:00","1","1","18/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","25.02","BS","m","09:15","1","1","18/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.91","BS","m","09:30","1","1","18/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.91","BS","m","09:45","1","1","18/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","1","0","R002","7","l","24.79","BS","m","10:00","1","1","18/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.74","BS","m","10:15","1","1","18/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.69","BS","m","10:30","2","1","18/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.69","BS","m","10:45","2","1","18/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.53","BS","a","11:30",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.54","BS","a","11:45",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.57","BS","a","12:00",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.57","BS","a","12:15",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.46","BS","a","12:30",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.48","BS","a","12:45",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.45","BS","a","13:00",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.4","BS","a","13:15",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.4","BS","a","13:30",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.28","BS","a","13:45",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.1","BS","a","14:00",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","23.89","BS","a","14:15",NA,NA,"22/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","25.16","BS","m","08:00",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","25.08","BS","m","08:15",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.98","BS","m","08:30",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.92","BS","m","08:45",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.9","BS","m","09:00",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.79","BS","m","09:15",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.82","BS","m","09:30",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.8","BS","m","09:45",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.73","BS","m","10:00",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.74","BS","m","10:15",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.65","BS","m","10:30",NA,NA,"24/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.58","BS","m","10:45",NA,NA,"24/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","25.65","BS","m","08:00","1","1","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","25.6","BS","m","08:15","1","1","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","25.47","BS","m","08:30","1","1","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","25.35","BS","m","08:45","1","1","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","25.23","BS","m","09:00","1","1","30/03/2022",2,13.066,120,"F"
"2","1","0",NA,"0","0","0","1","R002","7","l","25.13","BS","m","09:15","1","1","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","25.09","BS","m","09:30","1","1","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","25.09","BS","m","09:45","1","2","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","25.09","BS","m","10:00","1","2","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.97","BS","m","10:15","1","2","30/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.92","BS","m","10:30","1","2","30/03/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.92","BS","m","10:45","1","2","30/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.65","BS","a","11:30",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.57","BS","a","11:45",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.57","BS","a","12:00",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.57","BS","a","12:15",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.56","BS","a","12:30",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.55","BS","a","12:45",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.55","BS","a","13:00",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.5","BS","a","13:15",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.52","BS","a","13:30",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.44","BS","a","13:45",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.4","BS","a","14:00",NA,NA,"31/03/2022",2,13.066,120,"F"
NA,NA,NA,NA,NA,NA,NA,NA,"R002","7","l","24.4","BS","a","14:15",NA,NA,"31/03/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","25.4","BS","m","08:00","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","25.26","BS","m","08:15","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","25.14","BS","m","08:30","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","25.01","BS","m","08:45","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.92","BS","m","09:00","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.9","BS","m","09:15","1","1","04/04/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.76","BS","m","09:30","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.72","BS","m","09:45","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","0","R002","7","l","24.64","BS","m","10:00","1","1","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.57","BS","m","10:15","1","2","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0","1","R002","7","l","24.57","BS","m","10:30","1","2","04/04/2022",2,13.066,120,"F"
"2","0","0",NA,"0","0","0","1","R002","7","l","24.48","BS","m","10:45","1","2","04/04/2022",2,13.066,120,"F"
"1","0","0",NA,"0","0","0",NA,"R002","7","l","25.92","BS","m","08:00","1","1","05/04/2022",2,13.066,120,"F"
